C27,C29,C28,C7,C1,C5,C34,C39,C21,C15,C14,C3,C30,C49,C6,C40,C46,C11,C47,C8,C36,C35,C22,C38,C19,C13,C43,C31,C37,C2,C23,C4,C25,C26,C20
0.0,0.4043192693921528,0.0,0.5031249593105316,0.7000122336468505,1.0,0.25,0.0,0.0,0.0,0.1,0.4250482741956589,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.5482865417959778,0.2,0.0,0.5,0.0,0.0,0.1,0.4210375994673535,0.1,0.25,0.42230784233150176,0.6370307944803831,0.5,0.5,0.25,0.0
0.0,0.4043192693921528,0.0,0.7083739910323271,0.7000122336468505,1.0,0.25,0.0,0.0,0.0,0.1,0.3369125829470223,0.0,0.0,0.0,0.7452099432380278,0.2,0.0,0.0,0.5482865417959778,0.2,0.0,0.5,0.0,0.0,0.1,0.4210375994673535,0.1,0.25,0.42230784233150176,0.6370307944803831,0.5,0.5,0.25,0.0
0.0,0.4043192693921528,0.0,0.660283692534225,0.6811844557557184,1.0,0.25,0.0,0.0,0.0,0.1,0.35857899244895447,0.0,0.0,0.0,0.7452099432380278,0.2,0.0,0.0,0.5482865417959778,0.2,0.0,0.5,0.0,0.0,0.1,0.4210375994673535,0.1,0.25,0.42230784233150176,0.6370307944803831,0.5,0.5,0.25,0.0
0.0,0.4043192693921528,0.0,0.660283692534225,0.6858712156569969,1.0,0.25,0.0,0.0,0.0,0.1,0.35857899244895447,0.0,0.0,0.0,0.7417474281523915,0.2,0.0,0.0,0.5482865417959778,0.2,0.0,0.5,0.0,0.0,0.1,0.4210375994673535,0.1,0.25,0.42230784233150176,0.6370307944803831,0.5,0.5,0.25,0.0
0.0,0.4043192693921528,0.0,0.6596037733255263,0.6858712156569969,1.0,0.25,0.0,0.0,0.0,0.1,0.35887768931003167,0.0,0.0,0.0,0.7426122052432623,0.2,0.0,0.0,0.5482865417959778,0.2,0.0,0.5,0.0,0.0,0.1,0.4210375994673535,0.1,0.25,0.42230784233150176,0.6370307944803831,0.5,0.5,0.25,0.0
